,time,code,open,high,low,close,volume,amount,open_interest
650,2022/9/6,sse.600050,3.373658138,3.402008206,3.354758092,3.38310816,655663,234862926,
651,2022/9/7,sse.600050,3.38310816,3.38310816,3.345308069,3.354758092,481207,171071666,
652,2022/9/8,sse.600050,3.364208115,3.392558183,3.345308069,3.38310816,541161,193302108,
653,2022/9/9,sse.600050,3.373658138,3.439808297,3.364208115,3.402008206,1021461,368929693,
654,2022/9/13,sse.600050,3.402008206,3.420908252,3.38310816,3.392558183,632721,227879956,
655,2022/9/14,sse.600050,3.373658138,3.373658138,3.345308069,3.345308069,665399,236381972,
656,2022/9/15,sse.600050,3.354758092,3.411458229,3.335858047,3.364208115,866409,309458225,
657,2022/9/16,sse.600050,3.354758092,3.364208115,3.27915791,3.288607933,1061481,371663059,
658,2022/9/19,sse.600050,3.27915791,3.288607933,3.231907796,3.260257864,729104,251520662,
659,2022/9/20,sse.600050,3.260257864,3.27915791,3.241357819,3.241357819,460310,158513827,
660,2022/9/21,sse.600050,3.241357819,3.260257864,3.194107705,3.250807841,591262,201940922,
661,2022/9/22,sse.600050,3.231907796,3.241357819,3.21300775,3.231907796,436283,148969058,
662,2022/9/23,sse.600050,3.231907796,3.307507978,3.21300775,3.288607933,1052906,365755989,
663,2022/9/26,sse.600050,3.27915791,3.288607933,3.165757636,3.175207659,1035939,353278502,
664,2022/9/27,sse.600050,3.175207659,3.222457773,3.165757636,3.222457773,488368,164993708,
665,2022/9/28,sse.600050,3.21300775,3.222457773,3.184657682,3.184657682,515698,174895800,
666,2022/9/29,sse.600050,3.203557727,3.222457773,3.137407568,3.156307613,594998,200045468,
667,2022/9/30,sse.600050,3.146857591,3.184657682,3.137407568,3.165757636,443486,148695350,
668,2022/10/10,sse.600050,3.175207659,3.241357819,3.165757636,3.194107705,900136,306222138,
669,2022/10/11,sse.600050,3.194107705,3.222457773,3.175207659,3.184657682,588191,198875279,
670,2022/10/12,sse.600050,3.184657682,3.241357819,3.175207659,3.231907796,598109,202973859,
671,2022/10/13,sse.600050,3.222457773,3.250807841,3.203557727,3.241357819,554897,189395172,
672,2022/10/14,sse.600050,3.241357819,3.269707887,3.231907796,3.241357819,617053,212167347,
673,2022/10/17,sse.600050,3.231907796,3.250807841,3.222457773,3.241357819,572273,196139650,
674,2022/10/18,sse.600050,3.250807841,3.260257864,3.222457773,3.231907796,492163,168640394,
