date,open,close,high,low,volume
2016/9/2,746.8713248262117,754.1175694848548,761.9311188554786,743.9757622480718,311408.1136039013
2016/9/5,708.8130726083108,709.3449379084624,716.1327765357861,706.1187036347117,253594.4536588024
2016/9/6,746.325978582797,752.5840812749884,755.3186767947672,740.0761575573218,209855.89844348686
2016/9/7,651.3456523926532,647.347901659705,653.8653777544387,643.370240411946,333260.68586609274
2016/9/8,690.1760381557195,691.1170436302846,695.2809635713822,685.7665992677406,207559.31665009804
2016/9/9,681.8043243286304,680.7030420886366,684.0926797461644,676.2500175618993,250148.7840412913
2016/9/12,706.1819070317066,687.218925631052,707.8992790167363,684.6518932118721,250430.2157138682
2016/9/13,653.4888754898109,653.9252062935773,659.4600009502246,649.847707747883,209902.510699864
2016/9/14,717.8136879666798,714.1204239028722,722.6673496978029,710.7590966760574,180772.88130040077
2016/9/19,669.4832811901184,676.6986672803125,680.3656577426341,668.3242475280061,134734.66517687516
2016/9/20,672.342594966198,680.0011367542345,682.9179823780491,669.1809805344935,216807.9306655958
2016/9/21,656.6830260232208,654.9736623206561,661.1022801865022,651.7644297644101,191689.7662991103
2016/9/22,667.9491209829717,671.0115569674538,680.2683641475938,663.7633581249373,325618.3646553475
2016/9/23,685.4775217252287,686.8742765945074,688.9167961179919,679.9635704300864,204779.7809266522
2016/9/26,718.6605261111772,712.2502125470562,722.0234781965495,710.3585909181184,206314.31392829173
2016/9/27,778.1845279930438,783.1824923748683,786.9559857473186,766.164677200936,244395.3463915116
2016/9/28,763.6478194130897,759.3006847367641,766.2148869041586,753.1697476593398,195868.92665457283
2016/9/29,739.375177216444,739.7987603528131,753.5821887635354,735.474836100483,241837.93884069842
2016/9/30,763.0821106901876,760.27307809521,766.0956823313737,753.4175837549841,150642.74743533458
2016/10/10,713.7052240321584,722.1984002322953,724.2957662272298,708.328375159971,144195.1078327011
2016/10/11,692.7082665491264,702.404038002244,704.6904205119736,691.2976547837236,243799.23830753946
2016/10/12,699.8351929800294,700.1138758417071,704.9468785107318,693.9690472434746,201668.74884897436
2016/10/13,780.1709502490294,769.8472573404348,782.4738561110818,765.2382507049097,183948.5620429726
2016/10/14,683.3052836008842,686.7435608261205,692.2152135280985,678.9889433356673,208440.7780184844
2016/10/17,743.0962740250292,747.3213875607494,753.893530572035,740.2842919567345,202231.11538300596
2016/10/18,740.774044836058,745.512490220347,747.7869231830509,732.4506908104751,159719.39709264453
2016/10/19,682.7563967939948,678.1964028767079,690.7793412699609,673.9395014554466,294790.00198599184
2016/10/20,664.7503635322179,668.0405586548627,673.6578287566243,659.8006191368622,256486.18635115045
2016/10/21,748.0298527268379,745.5129806311874,753.22697887419,739.231482932151,188005.20845158224
2016/10/24,724.9659293405352,733.2440538544696,735.6278501595338,721.2271239844097,188457.89859422413
2016/10/25,723.1085851900621,734.6484878798182,742.115109481783,721.7821305898964,257287.42011871986
2016/10/26,698.648858007952,694.1037005187834,703.646179739498,688.2313537398452,242973.7344293993
2016/10/27,719.8423477038954,717.9392790148146,726.7603564957107,712.9180347274958,217106.77474186313
2016/10/28,805.3762901943273,820.3252035737182,821.9622403761298,803.4929415360012,178817.6546419031
2016/10/31,817.1309449663856,830.8287401540597,834.6362965259323,811.5133165391087,215849.26256865825
2016/11/1,783.625898709067,783.8743657636461,791.692143016756,774.4596472767539,217968.71582788264
2016/11/2,814.979320387265,803.8973512216494,825.1354331094041,799.0015408834021,208482.82083827152
2016/11/3,738.4260977957589,746.0060263688704,748.1843871380246,734.4871473863983,177214.32353383946
2016/11/4,760.1819121304494,754.0382330389529,769.5355464764466,750.092601951842,261733.77335018577
2016/11/7,875.1027995762001,910.8568659333134,918.5947021861961,869.7133110586587,262241.26635075256
2016/11/8,934.0461639922017,948.4336692008005,961.9577482120241,923.2812942845893,279193.34706411476
2016/11/9,1024.7102055753824,1045.0432522044287,1055.08555527994,1015.9941451790919,249538.53180564966
2016/11/10,963.1672212759821,987.5445494699138,995.1150172862505,953.8471840468223,303059.4506337049
2016/11/11,1095.034072813981,1106.290439545959,1120.0797973369845,1073.0042073247316,206444.25176005726
2016/11/14,1093.190263414626,1046.1898781087252,1128.7042890996538,1020.7489801528457,268462.7423799714
2016/11/15,1124.7414122467274,1112.9844626647634,1154.8606758173225,1098.4109900583157,126263.31833013444
2016/11/16,974.9639165448832,985.598530664936,992.3341673980736,965.3741921161668,156053.48900226713
2016/11/17,923.9908784739084,918.1361806538641,929.024881581462,909.5951918430146,126470.29957139248
2016/11/18,925.4534872371016,913.6866999859625,929.6042780559746,905.7414971185182,113965.36116356235
2016/11/21,930.7846488783925,939.6927488000997,946.9223422817063,910.1389892774179,125364.05154052492
2016/11/22,947.9093146841357,968.7458818335397,977.5911930964862,941.7152488863458,155996.68296808234
2016/11/23,809.5189293847659,806.6397441310099,815.7623966636437,795.2401901175951,171672.09597658698
2016/11/24,984.5102665943707,993.7572034887488,1016.9347448391761,974.2145048587222,167386.49540340086
2016/11/25,915.6336847473876,923.518931261898,933.985805751095,906.0118357442873,130752.338569245
2016/11/28,897.2051852833872,918.1893457996384,922.2660567882964,889.2072475302023,111860.63469875242
2016/11/29,826.1485725092999,801.170810980419,833.8756726402785,795.302268590177,180905.68010308265
2016/11/30,848.0980112471746,825.0013550907269,853.047981585527,816.0614340053999,132977.72323034465
2016/12/1,782.3277369174613,794.168253139248,803.2819157303724,776.5062427915402,239136.88850093624
2016/12/2,771.9562486609595,769.0990237515416,779.2401573479759,756.4616600927758,226210.25711541378
2016/12/5,942.6584877570258,969.2724309397775,976.0947187450741,937.2411470097109,194915.3856135314
2016/12/6,894.4811315564626,890.5423250102019,902.7719987904339,882.9818155104526,148502.19125465138
2016/12/7,920.4086674850906,939.7115509271854,946.2739543906981,916.3243109996013,191454.7833717149
2016/12/8,944.4728081330916,936.9962546545075,953.9631769001699,924.7641567818347,164357.8450326267
2016/12/9,821.589378067716,825.2898444570295,834.8887147337364,802.2771581206683,263478.7502147877
2016/12/12,958.0161982933163,958.5541057356335,986.4342988968546,947.541535051681,194659.26703443652
2016/12/13,929.289682437926,938.9025502988144,942.0734249843055,922.0071373151733,145562.1630490017
2016/12/14,976.7911689020303,973.1550334858383,983.5014349757257,951.0492759712038,185352.43822668874
2016/12/15,987.9142226948741,988.7892851553706,998.842820960813,971.3512583604853,187247.10290226815
2016/12/16,958.8215795538365,952.8433562384033,972.6627102978647,948.3089516936197,165069.4899123567
2016/12/19,907.0235696795572,892.365449244394,916.6208809483167,890.0786699013483,166553.54631014136
2016/12/20,918.3264120476078,909.0538515275256,921.3453774352844,895.2752247599182,185898.5975826233
2016/12/21,853.4533185140808,854.4630523151748,861.9196874513328,845.7142703148189,152543.37680799593
2016/12/22,906.2733003096232,886.9826362858165,911.4110230439227,883.9634378065757,152476.94026638745
2016/12/23,870.7249358641061,870.0873818913553,883.382382632386,863.1960268234715,169599.04932109226
2016/12/26,989.5132247767707,952.2678168114716,998.9184417288527,941.9722273563142,200276.5809306135
2016/12/27,834.1691903933944,850.0760608031131,852.1601346179825,828.560607346633,164025.28488732097
2016/12/28,856.994170780032,857.0090030121229,874.1410043227826,849.5077300292803,207642.58539914415
2016/12/29,826.3989915738201,828.3919394499354,834.7966379570998,815.4863928013879,190240.07575993764
2016/12/30,851.9202107190347,843.4196561889573,856.6748605361438,838.3802449427868,150667.5344984806
2017/1/3,844.2032252858788,839.2532484334524,858.6233000534152,835.5286790694603,146380.93093831255
2017/1/4,883.1641874819317,878.7321772658695,891.2666929856371,863.0911421686709,189417.7306352183
2017/1/5,878.15623339594,881.1706162581046,891.085122281248,874.1899306592135,160760.13523150215
2017/1/6,850.0599326429791,843.2009622183301,859.1033338490699,840.220097953011,162156.59970005607
2017/1/9,834.9713434459389,851.6059271646152,853.4766890420334,831.8046616735327,159160.6811613914
2017/1/10,853.1646495173378,863.2574291126724,868.9131181755263,846.5768987680509,172217.51907046736
2017/1/11,875.5943040463465,876.4806461087176,884.713911671942,868.9422130285955,163387.23143967454
2017/1/12,925.8357552099553,920.3467888971019,938.284669431119,910.9764651180014,165059.6407084995
2017/1/13,991.993332219611,1005.8894240991652,1014.4881091983755,987.3152872707786,134809.8264209298
2017/1/16,896.5989574864396,912.7505405707955,923.3911710021562,893.6327677243357,185389.73726520946
2017/1/17,943.3188503505943,928.5053070796491,950.8675000348962,918.1651854613724,150442.7454073962
2017/1/18,904.5704853065513,904.1217272709546,914.440784486332,896.2413254806834,141635.603749181
2017/1/19,870.9084635336893,868.8004757023085,875.6332668038613,861.7108898010603,140143.2987782667
2017/1/20,1046.5566878589066,1025.2240547284448,1055.6100421987578,1022.1026940345326,138610.67846433615
2017/1/23,970.3736835182647,980.2948854818287,987.6467424392284,965.1766280696204,137334.4768281859
2017/1/24,951.7211490562441,954.9899604834076,963.1310554557753,944.3791065328826,129766.16564507787
2017/1/25,1039.0861012109015,1039.7162420291006,1050.4720924161456,1027.3556440194777,110298.90234086908
2017/1/26,1087.527886329573,1098.9540631529082,1108.0200807829308,1082.6506733138965,85283.45943457044
2017/2/3,1030.7474802313125,1012.7624458798764,1034.7215626267785,1000.1628123041261,110567.2183147384
2017/2/6,1036.0517886936527,1048.464300616802,1053.9902571876166,1032.447772898626,128230.60695471111
2017/2/7,965.8355932719685,965.1900967837817,973.9202888189088,958.6588002407358,113934.14454353265
2017/2/8,930.3995934252891,936.444727389087,941.2323257768504,923.2128060915295,137700.35520195228
2017/2/9,933.7543182881219,928.4215704059749,940.4047396270452,926.3212531306241,121999.15048917006
2017/2/10,825.2036472701302,830.9709651173894,835.975366411586,816.9908264093888,181956.1977103351
2017/2/13,935.4058576864572,956.8641638228419,961.005730912182,934.1493580615852,163690.5212180009
2017/2/14,969.7478165445278,975.6444631291923,978.0880471886709,962.0187262492802,120792.95990448844
2017/2/15,944.5731581031497,928.5214720794805,948.1315169213468,920.0012564763368,170075.74163202892
2017/2/16,910.5086259633587,909.2136344166622,929.0387454225672,899.6359518426923,200855.84676789166
2017/2/17,917.1679586968132,919.3000183896771,929.7875241088412,909.1485330883818,160320.35116355636
2017/2/20,874.8274120487946,882.0442849166437,885.7474011577203,867.680222176306,177784.34041352867
2017/2/21,888.7344597374757,882.6273217046535,896.3312369888713,878.3075425634962,149982.45009781022
2017/2/22,907.7652609704156,895.9065523927135,912.0527972674709,889.4925451683437,151058.8824909591
2017/2/23,873.5790769629332,861.414620895146,881.6748725204271,856.4390209410348,175174.04075278383
2017/2/24,858.5731436612834,861.717555928441,864.5897626313532,844.1530906025487,169995.94821813743
2017/2/27,883.8285569196438,896.6014891743166,905.4543978324008,879.6321254524457,168572.68370800043
2017/2/28,861.9615945472203,852.9782827369183,866.9687320052675,848.825476971463,158478.08576108108
2017/3/1,872.2008547850166,874.8759976318353,880.8941833270483,861.12174587818,155683.19689268305
2017/3/2,881.5508821340611,880.4817783477087,887.7805315119986,874.2974235967297,131858.2998121179
2017/3/3,837.8789109011636,839.0224507322715,842.0146223065892,824.5337878859305,176899.93375751548
2017/3/6,857.5436019605264,855.2339025656735,866.2088920294151,849.1112387593479,171416.10243747715
2017/3/7,880.7241585682333,881.1134904879141,887.1612473142346,875.0174373945426,130269.7463600962
2017/3/8,908.5919976173258,883.7694645452898,910.7734979203128,880.2362427760595,180504.8987373488
2017/3/9,929.2835473015422,903.5768756878606,934.5696726235722,893.0907952474303,166044.57897167627
2017/3/10,846.9213206501446,843.5744309702145,856.9603218918754,840.1897878942186,137259.35486237003
2017/3/13,826.2461344536409,837.6893199183041,842.8243387273283,811.9617067976486,210788.57471430794
2017/3/14,875.8471933680356,873.0367522933938,885.0993283388763,867.5108591310009,129316.59149495335
2017/3/15,824.1332324372734,832.5847679273754,839.387681884167,817.8639103277679,146089.3268832715
2017/3/16,872.198907080145,876.5558717978823,881.9859981391429,867.1089264645085,110087.7329833439
2017/3/17,916.2309159924532,910.7527692144198,919.7739189839648,904.9765317227814,91430.27034209634
2017/3/20,910.4636725513642,908.1546316359966,919.1565103171692,901.8427390160084,91550.8285529919
2017/3/21,928.9865000228771,922.4986247277915,935.3302703433194,917.3713500281349,88002.7174439834
2017/3/22,905.4812671101319,890.1061111258958,911.0922174422487,886.3624361433868,83788.12123789228
2017/3/23,807.8664869715357,810.7694906842489,819.339288275496,802.6371738600135,123833.88550668552
2017/3/24,732.1622441634968,729.5576421359292,739.0512050709995,724.4270966064918,178816.8385256266
2017/3/27,802.1933388114564,785.778510977346,806.5415624796752,776.5775162615208,174758.88504641954
2017/3/28,699.4203990695243,700.3707231720748,708.524819816273,693.9400900977331,155352.0138246199
2017/3/29,682.9250324114869,696.344364512117,698.6976215346774,680.2587559087431,195118.1482105252
2017/3/30,682.555004221149,678.2241541060314,688.1668147563357,674.3568485020887,152973.80399107613
2017/3/31,664.6161125895369,664.0265936210429,674.4308643032567,658.1647556481557,247728.6655285401
2017/4/5,605.533255569881,617.3316530755429,622.8259320768465,603.6591135073546,192307.89988149752
2017/4/6,698.0810559017661,696.6383201414353,702.7417422175141,691.6940290439154,221812.8693899393
2017/4/7,739.8351708125166,721.3580020494902,744.1232691920172,714.7176309688571,275801.40786156984
2017/4/10,744.4030547356606,743.7362026304886,756.063810379364,734.8264287647361,190641.5301016141
2017/4/11,735.7104541086978,730.6740510333198,740.0824251821372,724.8960746253207,198696.19136997592
2017/4/12,836.0709452520657,812.4229112696385,840.9328467655577,809.1718546243884,203788.19788663712
2017/4/13,736.1630915679558,739.7714883234876,747.0213059511156,730.4188716994615,184382.15444588193
2017/4/14,720.9008161519708,711.8906328488056,728.1732792737399,707.8237072568003,240640.85227910092
2017/4/17,710.0134727635232,709.2491393442308,721.5945218272606,703.1486695853749,222576.71739690533
2017/4/18,723.3990378733166,716.1745263680755,728.314121088187,711.9991620673964,202922.49439983288
2017/4/19,800.4020598075538,795.7506008163646,804.218915170314,783.5405156892535,148531.7011865145
2017/4/20,688.7758525472063,694.2140528123239,698.5616648787543,676.7696647303914,256871.5204713475
2017/4/21,659.8697626198332,660.4834046451639,668.6628025562545,655.2207189281742,286079.0999398464
2017/4/24,707.1040842307718,701.3144688815474,708.2882356233928,692.552821619793,220881.18279039898
2017/4/25,711.8475555299293,708.9754796001675,717.2385436230686,704.0033135805642,214332.430373372
2017/4/26,658.8255534919376,661.3482464883374,668.2995383169978,655.0117805045617,244356.15446687213
2017/4/27,705.3888650329181,709.0242888776206,712.0481299958573,701.0477435032404,195834.0329673319
2017/4/28,699.6512120706491,711.2764467274176,714.3449285161317,696.4862518108623,278900.5156292852
2017/5/2,714.4553750256922,715.9742010771073,720.7506100391652,708.4825392422763,140575.15383932227
2017/5/3,694.5778865002347,690.5888260618931,697.7439634787003,686.5464899894566,212094.76206337052
2017/5/4,675.3222481125725,655.2176731045988,677.3126896297281,648.2351536414913,455320.5335960895
2017/5/5,655.1285237094066,648.6249863073119,658.9997316142454,644.7336178069777,311637.09863790375
2017/5/8,623.6133843350998,627.5125577332149,637.1843898772897,620.9217338525514,451205.8243781021
2017/5/9,637.5528140543106,640.1057522957414,643.0345627518286,633.4083806214431,271717.8446684668
2017/5/10,642.2781052480449,640.8102533414608,648.6209375203231,634.0921553969196,324035.1669167159
2017/5/11,583.7852251629321,585.9441171060444,589.1181696149907,572.3394895272613,463218.7111632951
2017/5/12,584.9070357549696,576.7341720383632,587.4716197976303,574.0708657416843,437479.4554315302
2017/5/15,657.2331446653367,663.2605966621167,667.0148522907843,652.0654453781807,309397.77562527923
2017/5/16,719.5210707048037,717.1264291172424,723.3501519377841,708.7161639875931,245602.31804859138
2017/5/17,627.2124376801119,635.4742929261338,638.7359561146646,625.0454329779575,386996.97484135453
2017/5/18,651.3539882563541,650.4505506276548,658.1192443805002,640.9233460976186,347148.94038356625
2017/5/19,593.6152454614105,605.6306498915686,609.0162034487181,591.2692607238832,420727.5105687838
2017/5/22,671.6039033396844,679.6913525476308,686.9850429183459,667.9056024148051,427650.95807724603
2017/5/23,665.6648850338497,660.5024215844757,669.4534301525464,658.3550794449476,296344.66585582023
2017/5/24,632.3644146119891,623.6786505060161,635.3577577585951,616.815087262834,460772.04506412934
2017/5/25,614.1728759318011,612.4981103372065,620.8495057523202,608.7926311702784,435024.4007424547
2017/5/26,654.2510137631137,651.9909821069666,658.3760777355618,645.8740527938942,337652.8707623456
2017/5/31,672.1315251853389,651.5668965072216,677.8545942546151,650.0912427678404,295386.80152078904
2017/6/1,634.778683548699,636.9958354754891,642.9038387522376,629.8662445688258,336082.54076954443
2017/6/2,618.2949231995524,607.4698363072239,621.1943421587832,606.1373478327785,426029.3281979389
2017/6/5,588.8512537431167,588.7939128467389,598.1950879023639,583.4297738894979,364091.4981178682
2017/6/6,576.8673498956985,578.6815008624246,582.4108720942066,572.903604227969,301044.53033371206
2017/6/7,643.0046968796784,645.4364206928415,651.3278512411599,639.9999660086684,281408.22838373145
2017/6/8,600.1911416366341,601.5423407667256,607.7110157780022,592.3043221990218,421166.1071424003
2017/6/9,608.0869207237835,610.32044058592,613.7796375795554,604.8761145966904,283397.1907489952
2017/6/12,633.1545017868035,638.7182252261159,642.7438286418646,630.6485223725432,278285.76854267827
2017/6/13,656.3960679934739,643.4163851583924,658.7161560552158,640.8791035594862,260803.0135319973
2017/6/14,595.3747432192032,605.4529125176581,607.7652046314449,590.2671702353283,379640.11444200727
2017/6/15,590.8270500291883,591.6602331743337,596.1744115572392,583.7368816571815,412873.238664165
2017/6/16,577.8247513590654,578.8098190876887,585.3503901787157,574.293828702168,360302.85757849365
2017/6/19,609.3715099222181,612.3460778877547,617.9951704306203,604.6940810318479,323639.0862924827
2017/6/20,663.0137177658877,663.2785175197156,669.1005938082734,657.3120418101543,285243.6262180363
2017/6/21,623.1574875132978,621.8399287781522,626.6502202854166,614.9436840349081,307421.7732996455
2017/6/22,601.7818713411509,596.2618778506844,606.7508300214567,594.3441538333328,363239.15214365564
2017/6/23,662.4953037357504,671.764062816793,673.3797106620245,660.4647356912951,305665.2255078812
2017/6/26,637.0436062473584,639.1868613076299,641.6400224006134,632.4963919075687,283636.40664881124
2017/6/27,600.6551171321727,605.270546556842,606.5449004791783,595.8806532144545,290296.4188854595
2017/6/28,633.9159621613693,637.0185381301038,641.5621755433784,630.9035743214076,270066.56742025877
2017/6/29,594.058435450484,600.2604494772313,603.9601504767734,590.9554541182066,376358.6677354302
2017/6/30,617.9215217718228,621.0182729060714,623.4809775516825,612.7387824,353467.6254889875
2017/7/3,622.2663387824791,628.7926601536706,631.5843265564173,619.9599668897707,342853.63949827355
2017/7/4,647.513958853423,634.9363393026666,650.7171512712468,632.1419008151175,356763.7640186033
2017/7/5,573.2942557642383,577.6743272621351,583.7992919485218,572.0492057630636,413158.25843979284
2017/7/6,592.1056989144173,596.8230255830781,598.3438907421056,587.1244548665735,373084.1086322353
2017/7/7,612.4968664059593,613.5988043432666,616.6658627619931,605.4547871311745,361044.86468014494
2017/7/10,652.2506503562234,647.8727852689816,656.9703418854169,644.3709267360942,301625.1442246003
2017/7/11,614.2430010948782,627.5408422992003,630.6500423277333,611.3503773945816,333951.06197238684
2017/7/12,678.1502216080635,684.7408141352543,690.7336391588482,675.8390901641666,264211.18043147493
2017/7/13,668.8100033024359,674.2163244950659,677.1166531960496,664.4514281071325,286221.68540655525
2017/7/14,648.8966397026379,646.3014204643861,653.5914904809107,638.3152528907854,399064.65047483676
2017/7/17,727.9310090780976,740.7524822337884,747.5493966437742,725.7789515422262,315591.99745706544
2017/7/18,686.0276285432261,684.714615500713,693.2618551222272,680.1869031428679,290915.4479521103
2017/7/19,702.8293878495808,709.5145743892674,712.5917939232924,700.506570927998,276837.0662063707
2017/7/20,696.7656444259907,690.4080583049836,707.0737795496972,683.1737995453833,393920.74989543104
2017/7/21,704.5580386701342,705.2715254202384,710.0959741404215,695.0496491391352,302540.57546656596
2017/7/24,725.3804395826722,725.9447037851075,733.0994753679549,715.6063163525162,262640.92175833683
2017/7/25,738.1173765044513,749.3427529615481,752.7345284587145,734.8901740143389,276085.04958830227
2017/7/26,765.5850691840329,758.9210053461594,774.5990355692675,755.2479433421541,276661.37052793644
2017/7/27,745.4463305258421,749.7345249530226,753.0888534200873,739.0976689622664,286022.28370732017
2017/7/28,790.6718270621787,787.2410797292229,796.3914324098844,779.3278811584447,247688.3615457175
2017/7/31,718.6307954009033,728.2418783034072,733.0066034231696,714.0567580516187,325907.21297310083
2017/8/1,820.8514693607076,817.3675089557338,829.7247991124424,812.5148251470652,188031.41248402774
2017/8/2,730.5990734674974,732.6893602428796,739.1361368484763,725.0555218973825,169272.12253005855
2017/8/3,751.8077202327049,752.5502992113388,764.0671264837258,746.7411619720776,169428.54666927655
2017/8/4,721.6469043536323,731.2862480815663,735.2702007760464,719.0463201153066,142928.59037779627
2017/8/7,646.5608913723191,648.3194107743124,657.8513489951347,633.4374506442607,184606.55750308366
2017/8/8,741.8069234339381,741.8557106137876,752.0800776918005,734.49519207327,260038.3836873708
2017/8/9,850.2042617080249,873.8355734901978,879.5599953380918,845.7955614731025,309072.60513761773
2017/8/10,758.5357271219265,757.29913752894,763.4068378513724,750.5948266867816,333427.24732822
2017/8/11,798.1769486843534,783.9707413062647,807.405909049355,777.8964791580955,413653.4659876199
2017/8/14,744.9252094698192,739.3304573731948,749.9769351196962,736.0051113698072,333267.6492072139
2017/8/15,804.1006919880838,798.2356291232301,806.9492103280926,788.7988812285479,184534.50041735798
2017/8/16,804.7062445483289,805.6770855246413,811.6394649509939,798.684093497161,138450.26058062553
2017/8/17,789.7207995336324,805.1259956038376,811.153247303849,788.5662278878937,230044.0044808382
2017/8/18,823.5682656968878,832.0549367597629,834.5625094583535,816.6836601212129,150423.90917874424
2017/8/21,912.8140189452523,931.5335555766926,938.0834377438061,906.3620080656767,175687.81178075683
2017/8/22,925.3358008528028,934.7666512350916,938.6748423410716,917.2067177353251,144292.48056292042
2017/8/23,863.818953037419,851.9363938755195,866.4842921111577,840.5898776437468,227007.69092362098
2017/8/24,921.6514460876103,931.4496880808341,940.8383910467917,915.6021161222945,184755.29602125823
2017/8/25,869.6758965625885,873.6178816569527,881.8618830491399,864.2208197054274,169195.60259831516
2017/8/28,910.8068926404712,909.0554346523602,916.0984400664042,890.2223527494856,177821.34473996807
2017/8/29,946.9846839948137,949.0438120617126,961.6572714676225,937.2164075899361,176808.06197377073
2017/8/30,931.0611541527633,925.7976287874301,936.9167578002526,916.767975553434,167337.06593369003
2017/8/31,857.0679166742019,864.8204608668469,867.3703369509407,849.7988283860855,206042.30097866213
2017/9/1,864.3219477657974,878.3292846238264,882.6978343831393,861.0618477110535,228533.0758326766
2017/9/4,890.4288799351721,891.137941561636,909.6142494223627,879.6020769874078,200662.3098324695
2017/9/5,854.0821924817118,857.4248227961982,861.4229505260217,849.4367994042462,148160.10429588708
2017/9/6,899.6784348719802,885.8931344030547,904.6602513322431,880.2898338702687,183818.97876802777
2017/9/7,903.4029261201749,898.673140846022,915.2423340182067,891.6426743655724,190120.86681743705
2017/9/8,974.5515103790195,955.4965864108235,985.5200890393274,949.8923595597741,207930.72565068677
2017/9/11,1028.492027648073,1021.9080804442245,1032.9260103096644,1001.6477987122898,161550.40907434147
2017/9/12,908.6649662705843,916.0540488678014,921.0745687223765,902.9268847728212,180728.6073699253
2017/9/13,971.4824321686967,966.9512493641525,987.5406779362814,957.9846946501857,178649.42301822634
2017/9/14,1002.9017757016097,979.0498955196686,1009.6457421479796,976.7968789895154,212461.96201876158
2017/9/15,925.8673890501314,914.1921370922917,928.9368458685872,908.7727659548309,160108.84925149955
2017/9/18,983.6837844818912,991.2982891128913,996.7178110506263,965.7365097728742,163452.58033486072
2017/9/19,956.4588841706135,945.0882912857036,964.0711191159348,941.3756101741272,140726.9619019673
2017/9/20,993.8006369329744,1010.7362372430098,1018.0570314042669,983.5884143778945,143692.0697195683
2017/9/21,908.3310705339164,885.915044943953,913.6265439836076,882.1052518862878,180686.40849084267
2017/9/22,997.6635943062603,970.206931431619,1009.4945484980177,965.5028233615247,153965.52189902327
2017/9/25,801.4653172364608,803.872747993702,810.4825250488061,791.5857500303244,145009.58416821028
2017/9/26,778.9360469383405,783.4607290325304,789.8788030055817,775.8232109017971,127489.2604008441
2017/9/27,748.0604351383752,754.4794583019984,758.032318259135,745.1149393737728,135773.03131979128
2017/9/28,767.2005801964667,753.4453295158379,769.7449692116019,743.9752896715236,191251.57853846374
2017/9/29,749.8613856248635,760.1768789004796,763.375836694696,743.3565307880199,138649.81883487373
2017/10/9,783.3536589015116,784.7748883687032,795.8530218710774,773.0216418078509,104518.06473429597
2017/10/10,775.3687028663342,768.7745863498808,783.7793847502567,764.8379301678347,156329.84007921675
2017/10/11,778.9758867313648,776.3891075607115,786.0500433541991,769.4111351066606,140688.73682601698
2017/10/12,750.7397212923631,766.3644595059101,770.7770912110592,742.0863982011108,198483.82121944558
2017/10/13,737.6524748427044,754.0590154935475,755.5780626823205,734.973534732795,167521.95781950868
2017/10/16,795.6604968604697,798.0079969779996,804.041622601587,785.5249336017658,157391.1551657829
2017/10/17,841.3154393536657,837.0541192987938,852.0725365847168,829.3757313857848,166021.52024032373
2017/10/18,823.7104666879011,826.847055085061,832.2771067923599,815.6730661924735,123908.1064189067
2017/10/19,882.5169235804822,874.1868447666046,888.4685844405227,864.4954095589594,162947.24338472285
2017/10/20,848.9370248742324,877.6531884979695,878.4363078475869,843.855169484054,150842.94908272123
2017/10/23,860.5879558320272,846.2406207144486,864.3801826539078,834.831498245071,180466.64452741112
2017/10/24,847.5458687370076,854.5907986406534,860.186581004131,841.5203428683024,129451.76426012663
2017/10/25,842.3685997150234,835.7216675567348,850.3758341865124,829.9328185850609,140281.6385040412
2017/10/26,847.0637414227139,843.1024448857588,853.7001446900274,838.7534691161052,132758.30166201867
2017/10/27,865.8048735851263,844.8973610575096,868.696694651102,841.7204945667607,128260.67345221303
2017/10/30,812.8179894726645,815.6379034784237,823.8413326033831,808.7435936028508,93133.15832864282
2017/10/31,841.5106904303854,850.517661283522,856.782071496373,833.955456910591,127159.09269969385
2017/11/1,801.860522490817,813.9992333095955,823.2541657307979,795.3232301591191,102855.46585009362
2017/11/2,1001.0145600481558,1005.6781519076393,1015.2334640599609,990.6008438062051,114413.55277264815
2017/11/3,1052.6738399307294,1056.2504223874791,1062.7698729717354,1038.842026456693,81425.18139678867
2017/11/6,945.7245387676032,963.5204002881339,965.7141189703145,938.3683881701436,90586.82117746264
2017/11/7,973.962205514162,970.5775705832842,976.5368931860165,962.2395587112135,63382.61143700391
2017/11/8,1043.1775133352526,1036.1553550073545,1048.0423540625038,1027.0288576743292,64374.8141034217
2017/11/9,859.2227879899795,851.4483507763238,869.8983780208382,844.9139673047299,193651.8455881908
2017/11/10,835.7629594193492,837.6601397959846,844.7279291842057,828.5345643773559,145669.25267295583
2017/11/13,907.8286637148024,912.9117301172078,915.9768729353868,893.5274828939667,185502.29587834614
2017/11/14,1078.1360439748069,1073.759079963927,1092.647123741565,1066.1540259575488,142407.35907432766
2017/11/15,1088.3453216656505,1051.8885033775819,1096.2649965729458,1047.0435078804962,166948.40466618477
2017/11/16,957.1234563817623,953.5388836713646,963.7157316510658,949.9398498596873,144384.54741358207
2017/11/17,991.2724072404835,983.718277885802,1002.1027119405996,977.1980262176927,146866.625588823
2017/11/20,935.9129034590044,944.3066128196658,948.1219577143577,932.2745420323494,143743.66510309864
2017/11/21,1050.0936053095043,1055.9282191260074,1063.4038587929547,1040.7177367508077,159993.0454654063
2017/11/22,1052.2442468418385,1059.1513409677002,1067.2776021713598,1047.125507668984,161671.34701323713
2017/11/23,1019.6149665601852,1014.1662098587826,1033.9974641153565,1011.1184808853546,161793.76384647485
2017/11/24,1100.8431607841837,1118.7040586503745,1122.3083353203224,1086.5581975452785,142622.0836340017
